,Unnamed: 0,Time,Title,Category,Salary,Company,Company Reviews,Company Rating(out of 5),Url,Location,Description,min_experience,max_experience,short_type
904,904,11 days ago,Senior Data Engineer (1m+) Spark/Scala,Data Engineer,,Robert Walters,68.0,3.5,https://www.indeed.hk//rc/clk?jk=8f5577858be5e5b9&fccid=f01c2f55ec3054bf&vjs=3,Hong Kong,"Hong KongSalary 21 days
Location Hong Kong
CONTRACTOR
Consultant Vivianyw Tsang
This is an exciting position to transform a data landscape of a reputable financial services firm in HK. This is a direct contract role wiht full benefits and potential opportunity to be converted into a permanent position.
Job Responsibilities:
Experience in engineering (commercial or open source) software platforms and large-scale data infrastructures (preferably on cloud) is a must.
Building distributed and highly parallelised Big Data ingestion and processing pipeline which is able to process massive amounts of data (both structured and unstructured data) in near real-time
Evaluate and deploy data quality framework to measure and improve data quality in the organisation over time
Engage with data stewards, producers and consumers to design appropriate data pipelines
Automate processes where possible and are repeatable and reliable
Work closely with Site Reliability Engineers and Product Managers to deliver software in a continuous delivery environment
Job Requirements:
We expect the ideal candidate to have extensive experience (4+ years) in data engineering and be a complex problem solver
You should be able to write production code in Scala or Python and have strong interests in the latest Data Technology
Data driven thinking
Experience in container technologies (OpenShift, Docker or k8s)
Delivery focus with strong product mind-set
Knowledge in design and implementation of data infrastructure on AWS or GCP
Get in touch
Vivianyw Tsang
+852 2161 9400
vivianyw.tsang@robertwalters.com.hk",,,DE
905,905,30+ days ago,Colocation Data Center Field Engineer,Data Engineer,,Amazon Data Services HongKong,,3.6,https://www.indeed.hk//rc/clk?jk=e8b728db37903727&fccid=fe2d21eef233e94a&vjs=3,"Causeway Bay, Hong Kong Island","Causeway Bay, Hong Kong IslandBachelor’s Degree in Mechanical or Electrical Engineering5+ years of experience with leading MEP designs and/or complex root cause analyses in industrial or commercial in Mission Critical facilities combined with 1+ years of performing due diligence, design gap analysis, and/or operational performance audits of Mission Critical facilitiesStrong command and fluency in English both spoken and written.Fluent in ChineseComfortable with regular regional and global travel up to 50% of the time.

Amazon’s Data Centers are industry leading examples of innovation in the areas of data center critical infrastructure design, space utilization, energy efficiency, and cost effectiveness. We are known for our speed to market, reliability, and lowest total cost of ownership. Our Engineers are on the forefront of creating and delivering the most innovative products to our customers; and are known for being a diverse and upbeat team that is continually improving the world of cloud computing. We continue to grow and are looking for individuals that can support our mission, enjoy a challenge, and have a desire for professional growth and continuous learning. Amazon’s work environment is unique in every aspect and offers an exceptional opportunity for the right candidate. If you are a creative, smart, and driven individual that enjoys working with complex problems, we want YOU!

Amazon Web Services (AWS) is seeking a Colocation Field Engineer with a Mechanical and/or Electrical Engineering background in mission critical facilities design, field, or operational engineering experience to become part of a global team that is responsible for performing availability and performance audits of our Colocation data centers. As engineers at Amazon, we are responsible for achieving a world class uptime for our customers so we need to ensure that our Colocation data centers have resilient designs, cost effective systems, and an industry leading operational management program. As one of our Colocation Field Engineers, you will work directly with the engineering and/or operations teams for the Colocation data centers within your assigned region to drive continuous advancements and improvements within their designs and operations. We will look to you for identifying availability risks then to provide suggestions for improving the availability/costs/performance/simplicity of the equipment/system designs and operational readiness programs. This will include reviewing existing designs and contributing your field experience to collaborate with the other peer engineering teams to develop approved remediation plans for any issues found in the field. Amazon has a global presence, therefore, domestic and international travel will be necessary. Team work is absolutely necessary for us to accomplish our goals. You must be able to work within a team and depend on others to accomplish the required tasks. This includes working with internal groups as well as external suppliers and consultants, including utilities, manufacturers, vendors, and contractors.

If you have an understanding of the critical equipment needs for large infrastructure mission critical sites and equipment; especially data centers, and understand the constructability and maintainability of varying designs, you may be a good fit.

Responsibilities
The Colocation Field Engineer will be responsible for the following:
Understanding the design and functionality of the data centers within your assigned region(s)Traveling to different data center regions to conduct engineering evaluations of critical infrastructure designs, equipment performance, equipment settings, and commissioning resultsInterpreting/evaluating Single Line Drawings (SLD), as-built drawings, equipment submittals, equipment specifications documentation, and performance dataCreating detailed audit reports along with identifying solutions to remediate any immediate threats to our operationsLeading internal teams to conduct Root Cause Analysis (RCA), developing Corrective Action (CA) solutions/plans for design gaps and performance related problems, and reporting status of implementationsCollaborating with Design and Commissioning Engineers to properly test and validate installation, operation, and performance of electrical/mechanical systems per the design intent; then using this data to calibrate our performance modelsReporting results of audits to Operations and Engineering teamsWorking on concurrent projects in multiple geographical regionsBeing a leader within the group as well as within other teamsBeing positive and always offer creative, out of the box solutionsHaving fun and working hard!

Master’s Degree in Mechanical or Electrical EngineeringLicensed Professional Engineer (for US-Based positions)5+ years of continuous operating redundant electrical systems, cooling systems, water and air distribution systems, air flow containment systems, and building management systems. This includes but is not limited to: uninterruptable power sources, diesel generators, MV and LV electrical switchgear, power distribution units, variable frequency drives, automatic/static transfer switches, chillers [air-cooled and water-cooled], pumps, cooling towers, heat exchangers, air handlers, air economizers, etc.10+ years of direct experience with the design, construction, operation, or maintenance of mission critical data centersLicensed Professional Engineer (for US-Based positions)Experience with developing solutions and executing plans on fast track design/build projects and/or multiple significant upgrade projectsExperience with commissioning and/or performance testing of critical infrastructure and the associated controls systems for mission critical environmentsSystem Matter Expert level of understanding of both mechanical and electrical equipment/design related to data centersGood working knowledge of electrical system protection and co-ordination schemesKnowledge of building codes and regulations including Life Safety, IBC, NFPA, NEC, ASHRAE, and OSHAPossess excellent attention to detail and communication skills in order to maintain high quality standards for being organized, setting priorities, meeting deadlines, and staying within budgetsPossess leadership and problem solving skillsLEAN Engineering experience or certificationsISO9001 or similar certificationsUptime Institute Tier or Operational Sustainability Accredited Specialists CertificationMeets/exceeds Amazon’s leadership principles requirements for this roleMeets/exceeds Amazon’s functional/technical depth and complexity for this role",,,DE
906,906,18 days ago,"Senior Engineer (Data Center Facility Management), HK$400 to 600K",Data Engineer,,Premium Partner Limited,,,https://www.indeed.hk//rc/clk?jk=c0657052262bb8a4&fccid=14cde6e5bf425256&vjs=3,Hong Kong,"Hong KongPremium Partner provides permanent, contract and secondment placement service. We partner with fortune 500 companies, listed Co. and high quality boutique firms.
Premium Partner aims to maintain long term partnership with job seekers, our consultants will provide career planning advice, share industry market information and match the dream job with job seekers.
To know more please click: www.pp

Our client, a global telecommunication service provider, is now seeking a building services engineering professionals to their regional maintenance and service team.

Senior Engineer (Data Center Facility Management)

Responsibilities:

Perform maintenance and facilities management duties of Data Center
Ensure the high availability of building system of data centre, included but not limited to fire system, UPS, cooling system, etc..
Provide technical support for urgent matter
Work with vendor for maintenance and repairing issue
Involve in regional new build and enhancement data center projects

Requirements:

Higher Diploma or above in Building Service / Mechanical Engineer
Minimum 5 years experience in building service engineering
Familiar in critical facilities management will be an advantage
Hands-on working experience in data center
With experience in data centre related standards, such as ISO auditing will be an advantage
Candidates with less experience will be considered as Engineer

Interested candidates, please click ""APPLY NOW""


All personal information collected will be for recruitment purpose only

",5.0,5.0,DE
907,907,30+ days ago,Data Center Engineer (Cabling),Data Engineer,,Talent Blue,2.0,5.0,https://www.indeed.hk//rc/clk?jk=1e6c5edf2fc8dacd&fccid=d78410deff673ba7&vjs=3,Hong Kong,"Hong KongOur client, a major Data Center in Hong Kong is seeking a Data Center Engineer (Cabling).
Responsibilities:

As the Cabling Expert of the IDC, to provide cabling design and solution.
Partner with technical, network operation facility management to provide the best cabling system to the company.
To supervise external vendors on services quality
To identify business requirements and carry out implementation.
Knowledge in TIA-942 infrastructure standard
 Requirements:

Degree in Information Technology Management
At least 4 years working experience in data centre.
BISCI-RCDD is an advantage
30K per month + bonus
Interested parties please send your resume to:

stephen.chow@talentbluesearch.com

Details
Reference #: TB-282
Industry: Information Technology and Telecommunications
Job Function: Engineering
Level: Officer
Annual Package: 1 Million below",4.0,4.0,DE
908,908,30+ days ago,Data Engineer,Data Engineer,,PEOBASE Limited,,,https://www.indeed.hk//rc/clk?jk=e927b85d96682291&fccid=4e3be47709d0a343&vjs=3,Hong Kong,"Hong KongOne of the Global MNC which is the market leader of its field and has offices in 70 countries, is now seeking a data engineer to join their professional team in Hong Kong.

Responsibilities

Design, develop and maintain the Data Management Solution (incl. Data Warehouse)
Support the analysis work by building the conceptual model, data model and executing information gathering, and data aggregation
Design and develop architecture and application to present the analysis result
Technical solution evaluation and recommendation, including software tool and technology;
Cooperate with different parties to complete the project
Requirements

Degree Holder or above in Computer Science or related disciplines
Min. 3 years’ working experience
Solid experience on Enterprise application development
Supervisory experience is preferred
Familiar with Hadoop, Spark, Spotfire, Python, R, SQL
Passionate in data management, data analysis and business intelligence
Good interpersonal, presentation and communication skills
Good analytical and problem solving skills
Good command of spoken and written English and Chinese
How to Apply

Interested parties please send your full resume in WORD format with your current and expected salary including HKM1611041916 in the subject to jobs@PEOBASE.com.

All information received will be kept in strict confidence. Only short-listed candidates will be notified.",3.0,3.0,DE
909,909,30+ days ago,Data Engineer / Analyst,Data Engineer,,Match Talent,,,https://www.indeed.hk//rc/clk?jk=3210cfac99072a79&fccid=4da850c42dac5cb0&vjs=3,Hong Kong,"Hong KongPermanentResponsibilities:
Collaborate with business users across the organization to assess their needs and define analytical strategy
Assist the evaluation, selection and implementation of tools for data integration
Involve with campaign production specialist to design and implementing targeting campaign
Analyse structured and unstructured data, visualize findings and discover insights via data modelling, and optimization technique
Collaborate with a broad spectrum of stakeholders, including marketers, technical expertise and product teams, etc.
Requirements:
Degree Holder in Computer Science
Minimum 2 years solid experience in data field
Experience in Python, Scala, SAS, Perl, MATLAB or other tools appropriate for large scale data analysis would be a plus
Experience in Hadoop framework, SQL is desirable
Solid experience in conducting business and system analysis with strong business acumen, and able to communicate actionable insights to management and non-technical audience
Good analytical and communication skills and ability to work in a collaborative environment",2.0,2.0,DE
910,910,18 days ago,Data center Operator / Facility Engineer,Data Engineer,,Eternity Consulting,,,https://www.indeed.hk//rc/clk?jk=ad6fc9187142cca3&fccid=2287a56a23fc60c0&vjs=3,Hong Kong,"Hong KongPermanentBenefits: double pay, bonus, 14AL, medical, etc Employment: permanent job and our client will directly employ candidate As a subsidiary of a corporation listed in Singapore, our client is a Datacenter solutions with ~1,500 staff in 30 offices worldwide . It is looking for a post below: Job Description Receiving equipment at loading dock Checking of Delivery Order (DO) with physical devices Escorting visitor Changing of Visitor pass and scanning of visitor before access into DC Staging the equipment in the Burn room. Racking device Installing of railing bracket onto rack Inserting of railing kit onto server Inserting of blanking panel onto rack Writing down the server Serial number Paste Hostname and barcode labels for inventory record. Power Cord Cabling Assembly of the power cord for the server & switch Installation of Grounding cable for Switches Dressing up of power cord cables. Documentation & Administration Using End-user software to update records of work done
 Higher Diploma / Diploma",,,DE
911,911,30+ days ago,Data Centre Assistants / Engineers,Data Engineer,,TOP PERSONNEL CONSULTANT,,,https://www.indeed.hk//rc/clk?jk=932d3b8c0b896f7f&fccid=008b61ae4c337566&vjs=3,"Tsuen Wan, New Territories","Tsuen Wan, New Territories工作內容 : Perform data Centre operations, equipment maintenance and system administration


要求學歷 : Post-secondary (Diploma/Certificate); Fluent Cantonese ; Fluent Putonghua ; Fluent English ; Able to read & write Chinese ; Able to read & write English ; TI/U Grad. in Computer Science. Fresh/exp. in system admin exp. Familiarity with Windows Server



上班時間 : $14,000 - $20,000 per month, with Annual Leave 12 days, Bonus and Medical Benefits, Mon to Fri: 9:00AM-6:00PM, 5 working days per week, 8 working hours per day


上班地址 : Tsuen Wan


薪金 : 每月$14,000 - $20,000",0.0,,DE
912,912,11 days ago,Data Engineer- IT (NG Project Management) (For a 12 month Contract),Data Engineer,,Hong Kong Exchange,,,https://www.indeed.hk//rc/clk?jk=95169bac4c1dd06a&fccid=8a01ef68fc07d03e&vjs=3,Hong Kong,"Hong KongData Engineer- IT (NG Project Management) (For a 12 month Contract) (Requisition ID: IRC4517)
We are on an exciting journey of simplifying and transforming HKEX’s data landscape. We aim to empower the staff and clients of HKEX with the use of data, and to improve efficiency and profitability of HKEX’s business by making data-driven decisions. An exciting time lies ahead and we are now inviting experienced Data Engineers to join our team.

The position we offer: As a Data Engineer, you will develop, maintain, test and evaluate Big Data solutions within our cloud-based Big Data Platform. You will also be involved in the design of Big Data solutions to priority business challenges. You should have extensive experience in software development with agile methodology, continuous integration and automated releases. Experience in engineering (commercial or open source) software platforms and large-scale data infrastructures (preferably on cloud) is a must.

Job Responsibilities:
Building distributed and highly parallelised Big Data ingestion and processing pipeline which is able to process massive amounts of data (both structured and unstructured data) in near real-time
Evaluate and deploy data quality framework to measure and improve data quality in the organisation over time
Engage with data stewards, producers and consumers to design appropriate data pipelines
Automate processes where possible and are repeatable and reliable
Work closely with Site Reliability Engineers and Product Managers to deliver software in a continuous delivery environment

Job Requirements:

We expect the ideal candidate to have extensive experience (4+ years) in data engineering and be a complex problem solver.
You should be able to write production code in Scala or Python and have strong interests in the latest Data Technology:
Data driven thinking
Experience in container technologies (OpenShift, Docker or k8s)
Delivery focus with strong product mind-set
Knowledge in design and implementation of data infrastructure on AWS or GCP
Excellent communication skills and experience working in cross functional teams
Preferably you also have:
Experience in Apache Spark and Nifi
Experience in in-memory data processing
Experience in implementing data security capabilities such as encryption and anonymisation
Solid grounding in the Financial Services industry
Solid knowledge in SQL
Understanding in statistical models, machine learning, graph analysis You will be joining a cross functional team in a highly international environment based in Hong Kong, London and ShenZhen.
Applicants who do not hear from us within 6 weeks may consider their applications unsuccessful. Personal data provided will only be used for the purpose of employment application to HKEX.
Primary Location: Asia Pacific-Hong Kong
Job: Information Technology/ FinTech
Job Posting: 15-Jul-2019, 8:22:04 AM
Unposting Date: Ongoing",,,DE
913,913,30+ days ago,Data Engineer,Data Engineer,,Argyll Scott,,,https://www.indeed.hk//rc/clk?jk=ad8fd2f33334aeb0&fccid=42461e5d7843c8f4&vjs=3,Hong Kong,"Hong KongPermanentA well established FinTech firm is currently looking for a Data Engineer to join their team in Hong Kong and help build and enhance new and existing data management platforms from collection to visualisation. They have been granted a virtual banking licence so if you want to be at the forefront of a banking revolution then read on.

The platform uses data analysis, machine learning and AI so any experience with these will be very helpful.

Responsibilities

Develop and implement the end to end data pipeline from collection, analysis to visualisation
Apply data analysis, machine learning, and incorporating AI into the platforms
Manage the data warehouse and apply the best technology to optimize the scalability and performance of the business
Collaborate with all internal teams to strengthen data governance and ensure consistent application
Provide support for data issues, maintain best practices for data management and provide support where necessary for the data projects
Requirements

Bachelor degree in IT, Computer Science or related discipline
5+ years relevant experience in data modelling and data management
Knowledge in one or more data technologies e.g Spark, Flink, Kafka, Hadoop, Tensorflow etc.
Operate the end to end data pipeline from data collection to data cleansing
Work with non-tech teams and provide support for business ops
Able to draw insights about customers, business, markets, and growth opportunities using data analysis
Strong passion in emerging technology
Spoken and Written English and Cantonese/Mandarin are essential

Your next steps are to apply with an updated CV to dgrayargyllscott.com.hk for a confidential discussion

Argyll Scott Asia is acting as an Employment Agency in relation to this vacancy.",,,DE
914,914,30+ days ago,Project / Facility Engineer - Data Center,Data Engineer,,Gemini Personnel,,,https://www.indeed.hk//rc/clk?jk=6e657b2a0646f7cc&fccid=13f5f0f6c348b302&vjs=3,Hong Kong,"Hong KongFacility Engineer
Duty:
 Responsible for the planning and design on Data Centre projects including the quality review & audit, capacity management, vendor management and project implementation.
 Coordinate with different parties covering the fitting out works, building services, HVAC systems, electrical services, generators, UPS, fire services, security systems, BMS, etc.
Requirement:
 Degree holder in Electrical / Mechanical / Building Services Engineering or equivalent.
 Min 5 years practical experience and knowledge in building service facilities planning, design and build of the Telecom Data Centre
 Experience and knowledge in large-scale electrical systems, UPS, generators, HVAC system, fire services, security systems, BMS, etc preferred
 Project control and project management experience in Data Centre construction",5.0,5.0,DE
915,915,30 days ago,Data Engineer (ETL/ Big Data),Data Engineer,,Michael Page,244.0,3.4,https://www.indeed.hk//rc/clk?jk=f365a57ee9f5c330&fccid=77087bd1709a8148&vjs=3,Hong Kong,"Hong KongPermanentFunction:IT
Specialisation:Business Intelligence
Industry:Energy & Natural Resources
Location:Hong Kong
Contract Type:Permanent
Consultant name:Eliza Lai
Consultant phone:+852 2848 9544
Job Reference:4081315",,,DE
916,916,30+ days ago,Data Analyst / Engineer,Data Engineer,,Swing Consulting,,,https://www.indeed.hk//rc/clk?jk=bdac209183b27a27&fccid=b6285137c7f32920&vjs=3,Hong Kong,"Hong KongDevelop and implement end to end data pipeline from collection, analysis to visualisation
Manage data warehouse and apply data analysis for data modelling, solution design and development
Provide support for data issues, maintain best practices for data management and provide support where necessary for the data projects
Collaborate with business product, design, operations, marketing and growth team to strengthen data governance and ensure consistent application
Responsible for data governance and ETL
Work on ad-hoc projects when required
Degree or above in Statistics, Data Science, Computer Science, IT and Mathematics or related disciplines
Good understanding of data modelling and data management process
Good command in Python, R and SQL
Strong in ETL, data technologies and tools, such as Qlik View, Sense or Tableau, Hadoop, Spark, Kafka, Informatica Centre, SSIS
Detail oriented with strong analytic skill
Good command in both written and spoken Chinese and English

Registering your information in our database let use easier to match the most suitable job for you. Please fill in the following form to get registerd in our database or you may email your information in MS WORD format directly to jobs@swing-hk.com.",,,DE
917,917,16 days ago,Data Warehouse/ Data/ ETL Engineer/ Analyst - CRM,Data Engineer,,ConnectedGroup Ltd,,,https://www.indeed.hk//rc/clk?jk=ff83591d49894584&fccid=bd5a3434f7ec2788&vjs=3,Hong Kong,"Hong KongPermanentWell established and growing company in Hong Kong
Focus on data cleansing & warehouse maintenance
In death experience in SQL programming required
Job functions:

Work closely with CRM team to maintain and develop a centralised data warehouse for customers database management
Responsible for ETL programming development, data warehouse maintenance, data integration projects and etc
Oversee and manage the work-flow of data quality management, data cleansing and data exchanges processes by designing and implementing different rules and best practice
Work closely and support the data analysis work of Data Analytic and CRM team
Job requirements:

Bachelor's degree holder in Statistics, Mathematics & Computer Science
Over 3 years' experience in SQL and ETL Programming
Solid knowledge on data cleaning and warehousing
Solid exposure on data integration tools and development of API
Good command in both Cantonese and English
Interested individuals can press apply now and please send your CV in WORD format. Feel free to contact Shirley Lam at +852 3972 6563 for more information.

For a more comprehensive list of our vacancies, please visit: www.connectedgroup.com
ACOG-308723_156266558306508",3.0,3.0,DE
918,918,1 day ago,"Senior / Network Engineers (Data Network / Network Security) - CCNA, Cisco, firewall",Data Engineer,,Hire and Seek Limited,,,https://www.indeed.hk//rc/clk?jk=f35308095532295c&fccid=96b16ab7658b69ab&vjs=3,Hong Kong,"Hong KongOur mission is to accelerate the operational efficiency of clients through our systematic approach in talents management and trendy human capitals management tool in organization and people development in the region. With our extensive network of contacts and efficient search method, we are able to meet clients' needs and expectations by providing speedy, competitive and cost-effective recruitment solutions
We are a professional provider of human resource services, focusing on Hire excellent candidates and Seek excellent job opportunities.
Our services specialize in a range of industry and professional sectors, namely IT & Telecom, Building & Construction, Accounting & Finance, Banking & Financial Services and Engineering.
We are an equal opportunity employer. Personal data collected will be used for recruitment related purposes only. www.hire-and-seek.com Tel: 2868 3348

POST 1:
Permanent positions with one of the leading company in Hong Kong.
Benefits : 5-day work, Double pay, Life insurance, Medical insurance
Working Location: Kowloon

Responsibilities:
Perform operations and maintenance support for data networking
Monitor & maintain network/system performance in good condition
Assist in trouble shooting and handle service enquiry
Assist in system documentation and preparation of reports

Requirements:
Knowledge in Layer 2/3 switching, IP product, Routing Protocols, MPLS, Firewall, BGP, DNS, Cache Server
Holder of CCNA / CCNP / JNCIS / JNCIP is an advantage but not a must
Experience in Mobile network, Unix/windows base is preferred

POST 2 :
Permanent positions in both data networking or network security areas with one of the leading solution provider/vendor in Hong Kong.
Benefits : Performance bonus, Medical insurance, 5-day work
Working Location: Kowloon/HK Island/New Territories

Responsibilities:
Plan and manage implementation of network and different technologies projects
Administrate, maintain and on-site support of network performance/network security environment
Project implement and installation of computer systems
Assist in system documentation and preparation of reports
Requirements: Degree / higher diploma holder in computer Engineering or equivalent Knowledge in Routers / Switches / load balancers / Firewall / Traffic Controller Skills in CheckPoint / Cisco / Juniper firewalls or holder of CCNA / CCNP / JNCIS / JNCIP is an advantage",,,DE
919,919,30+ days ago,Senior Network Engineer – Data Center Operation,Data Engineer,,Talent Blue,2.0,5.0,https://www.indeed.hk//rc/clk?jk=a136d2a136959ffa&fccid=d78410deff673ba7&vjs=3,Hong Kong,"Hong KongOur client, a Major Data Center in Hong Kong is seeking a Senior Network Engineer to lead the Network design and implementation for the Optical and IP network infrastructure.

This is a great opportunity for Network Engineer Professional to join the a top data center and exposure to work with top clients such as telecommunication carrier and enterprise clients.
Responsibilities:

To drive design and carry out of network infrastructure
As project manager, you will lead the site preparation, equipment staging, installation and commissioning, network acceptance test and project document upon completion of the project
Management of progress of the projects milestone
Identify, resolve and escalate issues to Network team and clients
Provide consultancy and advice to Network team and clients
Performs research, write, publish, and control configuration of manuals/documentation for technical design specification, equipment, system operation, and maintenance
Explore new technology, such as SDN, NFV
Requirements:

Degree holder in Information Technology Management, computer science, engineer or other related discipline.
At least 8 years of experience of network designing experience from enterprise, data center or telecommunication carriers, internet service, etc.
Solid experience in optical network, IP network and IT security design and administration
Experience to work with clients.
Holder of professional certification is preferred i.e. CCIE, CCNP, CCNA
Candidate with less experience may be considered Network Engineer
500K – 600K per annual

Interested parties please send your resume to stephen.chow@talentbluesearch.com
Details
Reference #: TB-287
Industry: Information Technology and Telecommunications
Job Function: Information Technology
Level: Manager
Annual Package: 1 Million below",8.0,8.0,DE
920,920,30+ days ago,Senior Data Engineer,Data Engineer,,Hays,719.0,3.6,https://www.indeed.hk//rc/clk?jk=e029bfe0e5f31523&fccid=31670bef3ae6497b&vjs=3,Hong Kong,"Hong KongThis is a financial technology company with one of the leading mobile lending platform in Asia. International and fun team who work under a fast paced environment.


Your new role

In this role you will be responsible for:
Develop data pipeline from collection, analysis to visualization.
Utilize the latest technology tools on daily basis and data warehouse management, to maximize the business growth.
Knowing how to do data analysis and machine learning, and support for data issues.
Work with Marketing, Product, Design and Growth and other related team to enhance the data governance and maintain application amount.
Willing to help in ad hoc project when needed.


What you'll need to succeed


As the successful candidate you will have:
Bachelor degree in Computer Science, Finance, Statistics or any other quantitative related discipline.
With 3-5 years of experiences in data modelling and data management.
Collaborate with non-technical team and backing up for business operations
Provide Customers and business insights through doing data analysis.
With knowledge on one more data technologies (i.e. Speak, Flink and Tensorflow).
Capable to operate the pipeline, from data collection to data cleansing.
Good communication and presentation skills


What you'll get in return

You are joining a financial technology company who is expanding their data teams. They are moving to a cloud environment and are looking for people who like to work on a variety of fast paced projects. You will work in an agile environment and will work with some of the best in the industry.


What you need to do now

If you’re interested in this role, click “apply now” or for more information and a confidential discussion this role or to find out more about IT and Digital opportunities contact Carina Choi at +852-2230-7437 or Carina.Choi@hays.com.hk Follow Hays for the most up-to-date career advice and insights on the world of work: #1153923",5.0,5.0,DE
921,921,30+ days ago,Senior Engineer - Data Center Facility,Data Engineer,,PEOBASE Limited,,,https://www.indeed.hk//rc/clk?jk=9a904de455b768c5&fccid=4e3be47709d0a343&vjs=3,Hong Kong,"Hong KongA Regional Data Center Service Provider is now seeking a Senior Engineer (Facility) to join their team in Hong Kong.

Responsibilities

Oversee Date Center facilities including operation and maintenance.
Execute power distribution, mechanical, electrical, and HVAC operations.
Inspect all installed equipment occasionally and maintain accurate maintenance records.
Ensure the uptime of those mission-critical facilities by performing preventive and corrective maintenance
Assure the site complies to the company health and safety policy
Document and report all facility related problems.
Manage third-party vendors and contractors.
Requirements

Degree Holder in building services or equivalent.
At least 5 years relevant experience
Experience in Data Center operations is a must
Know-how of commercial installations, field faultfinding, maintenance and repairs are essential.
Knowledge in Diesel Generators, UPS Systems, DC Power distribution, Pre-action Fire systems is prefered.
Able to interpret building services drawings and services schematics.
Hands on experience on computer controlled HVAC, mission critical power systems, building automation and controls.
Effective written and verbal communications skills
Ability to use Windows, Outlook, Excel, Visio and Word.
Ability to learn quickly, and provide on-call support in case of emergencies or other off-hours issues at the facility.
Ability to work independently and within a team environment.
Well-developed customer service skills.
Higher Diploma or Associate Degree holder will also be considered.
How to Apply

Interested parties please send your full resume in WORD format with your current and expected salary including the Ref: HKM1405201904 in the subject to jobs@PEOBASE.com.

All information received will be kept in strict confidence. Only short-listed candidates will be notified.",5.0,5.0,DE
922,922,30+ days ago,Data Engineer - Fortune 500 US Insurance,Data Engineer,,Hays,719.0,3.6,https://www.indeed.hk//rc/clk?jk=a1a39144fa0f3d8e&fccid=31670bef3ae6497b&vjs=3,Hong Kong,"Hong KongYour new company is a Fortune 500 Insurance. They have excellent exposure within the Asia Pacific Region. The organisation is currently experiencing tremendous growth and is seeking an experienced Data Engineer.


Your new role

In your new role you will be responsible for:

Manage the cloud-based data infrastructure and meeting the security requirements
Design and build the ETL jobs to process data sources
Work on projects involved with the data pipelines, data modelling and data mart solutions
Collaborate with data scientists to create end to end data driven solutions

What you'll need to succeed

To succeed you will need to have:

Degree holder in IT/Computer Science/Engineer or related discipline. Advanced degree is an advantage
At least 3 years of experience with data analytics, data modelling, and database design
Experience with SQL and one scripting language (Python/Java/Scala)
Strong understanding of using cloud services (AWS/Azure/Google Cloud Platform)
Experience with ETL tools

What you'll get in return

For your hard work, commitment and expertise you will be rewarded with an excellent opportunity with an ambitious and innovative fortune 500 insurance The insurance, one of the fastest growing multinational insurance worldwide will truly value career development.


What you need to do now

If you’re interested in this role, click “apply now” or for more information and a confidential discussion this role or to find out more about IT and Digital opportunities contact Wesley Au-Yeung at +852 2230 7436 or Wesley.auyeung@hays.com.hk #1148769",3.0,3.0,DE
923,923,30+ days ago,"Field Engineer - IT Infrastructure Operations, Data Centre Operations",Data Engineer,,George Samuel Associates Ltd.,,,https://www.indeed.hk//rc/clk?jk=1ccf10c10f6b7c97&fccid=5c9f0be94ebaea21&vjs=3,Hong Kong,"Hong KongContractResponsibilities :


To carry out daily technical support on bank's open platforms, mainframes, database systems, and data centre facilities.

TO ensure production problems under Technology Infrastructure Services are being resolved and properly followed up by service providers to minimise business impacts.

Monitor, control and maintain tracking of IT equipment move-in/out at Data Centre and server rooms

Perform checking and reconciliation of banking IT devices and assets onsite.

Manage vendors to deliver quality IT services for Data Centre and server rooms in accordance with agreed SLA

Coordinate among vendor supports to follow up alerts detected and incidents for facilities at data centre and server rooms

Ensure daily operations at Data centre and server rooms are comply with bank's processes

Responsible for the Technology Infrastructure Open platforms Windows, AIX, LINUX, VMWare platforms and database systems daily BAU support

Manage and work with vendors onsite to deliver IT services

Provide 7x24 technical support to the bank's IT Infrastructure operations and projects.


Requirements :


At least 5 years Strong experience in Windows and AIX technical support, With WIndows 2012 MCSE Server Infrastructure

Good knowledge of VMWare, SQL, DB2, and Oracle database

Experience with IBM Open Systems products such as TWS, ITM, TMS and On-Demand

Technical knowledge with structured cabling and Data Centre Facility Management

Fluent in both written and spoken English and Chinese

Please email to : itjob@gsamuel.com.hk to submit your resume in MS Word format, specifying your availability and expected salary.


( Note : All resumes received from job applicants will be kept strictly confidential and will be used solely for recruitment purposes.)",5.0,5.0,DE
